v2	Ix(U1:DRAIN)	Ix(U5:VDD)	Ix(U6:VDD)	Ix(U7:VDD)	Ix(U8:VDD)	Ix(U9:VDD)
2.119999999999999e+000	8.769386e-005	-1.766122e-004	-8.769274e-005	-3.291066e-004	-5.849741e-004	-1.000020e-003
2.129999999999999e+000	8.890929e-005	-1.787451e-004	-8.890817e-005	-3.327400e-004	-5.909254e-004	-1.009430e-003
2.139999999999998e+000	9.013133e-005	-1.808862e-004	-9.013020e-005	-3.363830e-004	-5.968869e-004	-1.018849e-003
2.149999999999998e+000	9.135993e-005	-1.830353e-004	-9.135881e-005	-3.400355e-004	-6.028585e-004	-1.028277e-003
2.159999999999998e+000	9.259506e-005	-1.851924e-004	-9.259394e-005	-3.436974e-004	-6.088400e-004	-1.037714e-003
2.169999999999998e+000	9.383669e-005	-1.873574e-004	-9.383557e-005	-3.473685e-004	-6.148312e-004	-1.047159e-003
2.179999999999998e+000	9.508478e-005	-1.895302e-004	-9.508365e-005	-3.510487e-004	-6.208319e-004	-1.056612e-003
2.189999999999997e+000	9.633928e-005	-1.917107e-004	-9.633815e-005	-3.547379e-004	-6.268418e-004	-1.066073e-003
2.199999999999997e+000	9.760017e-005	-1.938989e-004	-9.759904e-005	-3.584359e-004	-6.328609e-004	-1.075542e-003
2.209999999999997e+000	9.886740e-005	-1.960947e-004	-9.886627e-005	-3.621427e-004	-6.388890e-004	-1.085018e-003
2.219999999999997e+000	1.001409e-004	-1.982979e-004	-1.001398e-004	-3.658581e-004	-6.449257e-004	-1.094502e-003
2.229999999999996e+000	1.014208e-004	-2.005086e-004	-1.014196e-004	-3.695820e-004	-6.509712e-004	-1.103993e-003
2.239999999999996e+000	1.027068e-004	-2.027267e-004	-1.027057e-004	-3.733142e-004	-6.570251e-004	-1.113490e-003
2.249999999999996e+000	1.039990e-004	-2.049520e-004	-1.039979e-004	-3.770547e-004	-6.630872e-004	-1.122994e-003
2.259999999999996e+000	1.052974e-004	-2.071846e-004	-1.052963e-004	-3.808034e-004	-6.691574e-004	-1.132505e-003
2.269999999999996e+000	1.066020e-004	-2.094243e-004	-1.066008e-004	-3.845600e-004	-6.752355e-004	-1.142022e-003
2.279999999999995e+000	1.079126e-004	-2.116710e-004	-1.079115e-004	-3.883246e-004	-6.813214e-004	-1.151544e-003
2.289999999999995e+000	1.092293e-004	-2.139248e-004	-1.092281e-004	-3.920969e-004	-6.874149e-004	-1.161073e-003
2.299999999999995e+000	1.105519e-004	-2.161854e-004	-1.105508e-004	-3.958769e-004	-6.935159e-004	-1.170607e-003
2.309999999999995e+000	1.118806e-004	-2.184530e-004	-1.118795e-004	-3.996645e-004	-6.996241e-004	-1.180146e-003
2.319999999999995e+000	1.132152e-004	-2.207273e-004	-1.132141e-004	-4.034595e-004	-7.057395e-004	-1.189690e-003
2.329999999999994e+000	1.145557e-004	-2.230084e-004	-1.145546e-004	-4.072619e-004	-7.118618e-004	-1.199240e-003
2.339999999999994e+000	1.159021e-004	-2.252961e-004	-1.159009e-004	-4.110715e-004	-7.179910e-004	-1.208794e-003
2.349999999999994e+000	1.172543e-004	-2.275904e-004	-1.172531e-004	-4.148882e-004	-7.241268e-004	-1.218353e-003
2.359999999999994e+000	1.186123e-004	-2.298912e-004	-1.186111e-004	-4.187120e-004	-7.302692e-004	-1.227917e-003
2.369999999999993e+000	1.199760e-004	-2.321984e-004	-1.199749e-004	-4.225427e-004	-7.364180e-004	-1.237484e-003
2.379999999999993e+000	1.213455e-004	-2.345120e-004	-1.213444e-004	-4.263801e-004	-7.425730e-004	-1.247056e-003
2.389999999999993e+000	1.227207e-004	-2.368320e-004	-1.227196e-004	-4.302243e-004	-7.487341e-004	-1.256632e-003
2.399999999999993e+000	1.241015e-004	-2.391582e-004	-1.241004e-004	-4.340751e-004	-7.549011e-004	-1.266211e-003
2.409999999999993e+000	1.254879e-004	-2.414905e-004	-1.254868e-004	-4.379324e-004	-7.610741e-004	-1.275794e-003
2.419999999999992e+000	1.268800e-004	-2.438290e-004	-1.268789e-004	-4.417962e-004	-7.672526e-004	-1.285380e-003
2.429999999999992e+000	1.282775e-004	-2.461736e-004	-1.282764e-004	-4.456662e-004	-7.734367e-004	-1.294970e-003
2.439999999999992e+000	1.296806e-004	-2.485241e-004	-1.296795e-004	-4.495424e-004	-7.796263e-004	-1.304562e-003
2.449999999999992e+000	1.310892e-004	-2.508806e-004	-1.310881e-004	-4.534248e-004	-7.858211e-004	-1.314158e-003
2.459999999999992e+000	1.325032e-004	-2.532429e-004	-1.325021e-004	-4.573131e-004	-7.920211e-004	-1.323756e-003
2.469999999999991e+000	1.339226e-004	-2.556111e-004	-1.339215e-004	-4.612074e-004	-7.982261e-004	-1.333357e-003
2.479999999999991e+000	1.353474e-004	-2.579849e-004	-1.353463e-004	-4.651075e-004	-8.044360e-004	-1.342960e-003
2.489999999999991e+000	1.367775e-004	-2.603645e-004	-1.367764e-004	-4.690134e-004	-8.106506e-004	-1.352566e-003
2.499999999999991e+000	1.382129e-004	-2.627496e-004	-1.382118e-004	-4.729249e-004	-8.168700e-004	-1.362173e-003
2.509999999999991e+000	1.396536e-004	-2.651404e-004	-1.396525e-004	-4.768419e-004	-8.230939e-004	-1.371783e-003
2.519999999999990e+000	1.410995e-004	-2.675366e-004	-1.410984e-004	-4.807645e-004	-8.293221e-004	-1.381395e-003
2.529999999999990e+000	1.425506e-004	-2.699383e-004	-1.425495e-004	-4.846923e-004	-8.355546e-004	-1.391008e-003
2.539999999999990e+000	1.440069e-004	-2.723453e-004	-1.440058e-004	-4.886255e-004	-8.417913e-004	-1.400623e-003
2.549999999999990e+000	1.454683e-004	-2.747577e-004	-1.454672e-004	-4.925639e-004	-8.480321e-004	-1.410239e-003
2.559999999999989e+000	1.469348e-004	-2.771753e-004	-1.469337e-004	-4.965073e-004	-8.542768e-004	-1.419857e-003
2.569999999999989e+000	1.484063e-004	-2.795982e-004	-1.484052e-004	-5.004558e-004	-8.605254e-004	-1.429476e-003
2.579999999999989e+000	1.498829e-004	-2.820262e-004	-1.498818e-004	-5.044093e-004	-8.667776e-004	-1.439095e-003
2.589999999999989e+000	1.513645e-004	-2.844592e-004	-1.513634e-004	-5.083675e-004	-8.730334e-004	-1.448716e-003
2.599999999999989e+000	1.528511e-004	-2.868973e-004	-1.528500e-004	-5.123306e-004	-8.792928e-004	-1.458338e-003
2.609999999999988e+000	1.543425e-004	-2.893404e-004	-1.543414e-004	-5.162984e-004	-8.855555e-004	-1.467960e-003
2.619999999999988e+000	1.558389e-004	-2.917884e-004	-1.558378e-004	-5.202707e-004	-8.918215e-004	-1.477583e-003
2.629999999999988e+000	1.573401e-004	-2.942413e-004	-1.573390e-004	-5.242476e-004	-8.980907e-004	-1.487206e-003
2.639999999999988e+000	1.588462e-004	-2.966990e-004	-1.588451e-004	-5.282289e-004	-9.043629e-004	-1.496829e-003
2.649999999999988e+000	1.603570e-004	-2.991614e-004	-1.603559e-004	-5.322146e-004	-9.106381e-004	-1.506453e-003
2.659999999999987e+000	1.618726e-004	-3.016285e-004	-1.618715e-004	-5.362046e-004	-9.169162e-004	-1.516077e-003
2.669999999999987e+000	1.633930e-004	-3.041003e-004	-1.633919e-004	-5.401988e-004	-9.231970e-004	-1.525700e-003
2.679999999999987e+000	1.649180e-004	-3.065767e-004	-1.649169e-004	-5.441972e-004	-9.294805e-004	-1.535324e-003
2.689999999999987e+000	1.664477e-004	-3.090577e-004	-1.664466e-004	-5.481995e-004	-9.357665e-004	-1.544947e-003
2.699999999999986e+000	1.679820e-004	-3.115431e-004	-1.679810e-004	-5.522059e-004	-9.420550e-004	-1.554570e-003
2.709999999999986e+000	1.695210e-004	-3.140329e-004	-1.695199e-004	-5.562162e-004	-9.483459e-004	-1.564192e-003
2.719999999999986e+000	1.710644e-004	-3.165272e-004	-1.710634e-004	-5.602302e-004	-9.546391e-004	-1.573814e-003
2.729999999999986e+000	1.726125e-004	-3.190258e-004	-1.726114e-004	-5.642481e-004	-9.609344e-004	-1.583435e-003
2.739999999999986e+000	1.741650e-004	-3.215286e-004	-1.741639e-004	-5.682696e-004	-9.672319e-004	-1.593055e-003
2.749999999999985e+000	1.757220e-004	-3.240357e-004	-1.757209e-004	-5.722948e-004	-9.735313e-004	-1.602674e-003
2.759999999999985e+000	1.772835e-004	-3.265470e-004	-1.772824e-004	-5.763235e-004	-9.798326e-004	-1.612292e-003
2.769999999999985e+000	1.788493e-004	-3.290624e-004	-1.788482e-004	-5.803557e-004	-9.861358e-004	-1.621909e-003
2.779999999999985e+000	1.804195e-004	-3.315819e-004	-1.804185e-004	-5.843912e-004	-9.924407e-004	-1.631525e-003
2.789999999999985e+000	1.819941e-004	-3.341055e-004	-1.819930e-004	-5.884301e-004	-9.987473e-004	-1.641140e-003
2.799999999999984e+000	1.835730e-004	-3.366329e-004	-1.835719e-004	-5.924723e-004	-1.005055e-003	-1.650753e-003
2.809999999999984e+000	1.851561e-004	-3.391644e-004	-1.851551e-004	-5.965177e-004	-1.011365e-003	-1.660365e-003
2.819999999999984e+000	1.867435e-004	-3.416997e-004	-1.867425e-004	-6.005662e-004	-1.017676e-003	-1.669975e-003
2.829999999999984e+000	1.883352e-004	-3.442389e-004	-1.883341e-004	-6.046177e-004	-1.023988e-003	-1.679583e-003
2.839999999999983e+000	1.899310e-004	-3.467819e-004	-1.899300e-004	-6.086723e-004	-1.030302e-003	-1.689190e-003
2.849999999999983e+000	1.915310e-004	-3.493286e-004	-1.915299e-004	-6.127298e-004	-1.036616e-003	-1.698795e-003
2.859999999999983e+000	1.931351e-004	-3.518790e-004	-1.931341e-004	-6.167901e-004	-1.042932e-003	-1.708397e-003
2.869999999999983e+000	1.947433e-004	-3.544331e-004	-1.947423e-004	-6.208533e-004	-1.049249e-003	-1.717998e-003
2.879999999999983e+000	1.963556e-004	-3.569908e-004	-1.963546e-004	-6.249191e-004	-1.055566e-003	-1.727597e-003
2.889999999999982e+000	1.979719e-004	-3.595520e-004	-1.979709e-004	-6.289877e-004	-1.061885e-003	-1.737193e-003
2.899999999999982e+000	1.995923e-004	-3.621168e-004	-1.995912e-004	-6.330588e-004	-1.068204e-003	-1.746787e-003
2.909999999999982e+000	2.012166e-004	-3.646850e-004	-2.012155e-004	-6.371326e-004	-1.074524e-003	-1.756379e-003
2.919999999999982e+000	2.028448e-004	-3.672567e-004	-2.028438e-004	-6.412088e-004	-1.080844e-003	-1.765969e-003
2.929999999999982e+000	2.044770e-004	-3.698317e-004	-2.044759e-004	-6.452875e-004	-1.087165e-003	-1.775556e-003
2.939999999999981e+000	2.061131e-004	-3.724101e-004	-2.061120e-004	-6.493684e-004	-1.093487e-003	-1.785140e-003
2.949999999999981e+000	2.077530e-004	-3.749918e-004	-2.077519e-004	-6.534518e-004	-1.099808e-003	-1.794721e-003
2.959999999999981e+000	2.093967e-004	-3.775767e-004	-2.093957e-004	-6.575373e-004	-1.106131e-003	-1.804300e-003
2.969999999999981e+000	2.110443e-004	-3.801648e-004	-2.110433e-004	-6.616251e-004	-1.112453e-003	-1.813876e-003
2.979999999999980e+000	2.126956e-004	-3.827561e-004	-2.126946e-004	-6.657150e-004	-1.118776e-003	-1.823449e-003
2.989999999999980e+000	2.143507e-004	-3.853505e-004	-2.143497e-004	-6.698070e-004	-1.125098e-003	-1.833019e-003
2.999999999999980e+000	2.160095e-004	-3.879480e-004	-2.160084e-004	-6.739009e-004	-1.131421e-003	-1.842586e-003
3.009999999999980e+000	2.176720e-004	-3.905486e-004	-2.176709e-004	-6.779969e-004	-1.137744e-003	-1.852150e-003
3.019999999999980e+000	2.193381e-004	-3.931521e-004	-2.193371e-004	-6.820948e-004	-1.144066e-003	-1.861711e-003
3.029999999999979e+000	2.210079e-004	-3.957586e-004	-2.210068e-004	-6.861945e-004	-1.150389e-003	-1.871269e-003
3.039999999999979e+000	2.226812e-004	-3.983680e-004	-2.226802e-004	-6.902960e-004	-1.156711e-003	-1.880823e-003
3.049999999999979e+000	2.243582e-004	-4.009802e-004	-2.243571e-004	-6.943993e-004	-1.163033e-003	-1.890374e-003
3.059999999999979e+000	2.260386e-004	-4.035954e-004	-2.260376e-004	-6.985042e-004	-1.169354e-003	-1.899921e-003
3.069999999999979e+000	2.277226e-004	-4.062133e-004	-2.277216e-004	-7.026108e-004	-1.175675e-003	-1.909465e-003
3.079999999999978e+000	2.294101e-004	-4.088339e-004	-2.294091e-004	-7.067190e-004	-1.181996e-003	-1.919006e-003
3.089999999999978e+000	2.311011e-004	-4.114573e-004	-2.311001e-004	-7.108287e-004	-1.188316e-003	-1.928542e-003
3.099999999999978e+000	2.327955e-004	-4.140833e-004	-2.327944e-004	-7.149399e-004	-1.194636e-003	-1.938075e-003
3.109999999999978e+000	2.344933e-004	-4.167120e-004	-2.344922e-004	-7.190525e-004	-1.200954e-003	-1.947604e-003
3.119999999999978e+000	2.361944e-004	-4.193432e-004	-2.361934e-004	-7.231665e-004	-1.207272e-003	-1.957130e-003
3.129999999999977e+000	2.378989e-004	-4.219771e-004	-2.378979e-004	-7.272818e-004	-1.213590e-003	-1.966651e-003
3.139999999999977e+000	2.396068e-004	-4.246134e-004	-2.396058e-004	-7.313985e-004	-1.219906e-003	-1.976169e-003
3.149999999999977e+000	2.413179e-004	-4.272523e-004	-2.413169e-004	-7.355163e-004	-1.226222e-003	-1.985682e-003
3.159999999999977e+000	2.430324e-004	-4.298935e-004	-2.430314e-004	-7.396353e-004	-1.232537e-003	-1.995192e-003
3.169999999999976e+000	2.447500e-004	-4.325372e-004	-2.447490e-004	-7.437554e-004	-1.238850e-003	-2.004697e-003
3.179999999999976e+000	2.464709e-004	-4.351833e-004	-2.464699e-004	-7.478767e-004	-1.245163e-003	-2.014199e-003
3.189999999999976e+000	2.481950e-004	-4.378317e-004	-2.481940e-004	-7.519990e-004	-1.251474e-003	-2.023696e-003
3.199999999999976e+000	2.499222e-004	-4.404823e-004	-2.499212e-004	-7.561222e-004	-1.257784e-003	-2.033189e-003
3.209999999999976e+000	2.516526e-004	-4.431353e-004	-2.516516e-004	-7.602464e-004	-1.264093e-003	-2.042677e-003
3.219999999999975e+000	2.533861e-004	-4.457904e-004	-2.533851e-004	-7.643715e-004	-1.270401e-003	-2.052161e-003
3.229999999999975e+000	2.551227e-004	-4.484478e-004	-2.551217e-004	-7.684975e-004	-1.276708e-003	-2.061641e-003
3.239999999999975e+000	2.568623e-004	-4.511073e-004	-2.568613e-004	-7.726242e-004	-1.283013e-003	-2.071116e-003
3.249999999999975e+000	2.586050e-004	-4.537689e-004	-2.586040e-004	-7.767518e-004	-1.289316e-003	-2.080587e-003
3.259999999999975e+000	2.603507e-004	-4.564326e-004	-2.603497e-004	-7.808800e-004	-1.295619e-003	-2.090053e-003
3.269999999999974e+000	2.620994e-004	-4.590984e-004	-2.620984e-004	-7.850089e-004	-1.301919e-003	-2.099515e-003
3.279999999999974e+000	2.638510e-004	-4.617661e-004	-2.638500e-004	-7.891384e-004	-1.308218e-003	-2.108972e-003
3.289999999999974e+000	2.656056e-004	-4.644359e-004	-2.656046e-004	-7.932686e-004	-1.314516e-003	-2.118424e-003
3.299999999999974e+000	2.673631e-004	-4.671076e-004	-2.673621e-004	-7.973992e-004	-1.320812e-003	-2.127871e-003
3.309999999999973e+000	2.691234e-004	-4.697812e-004	-2.691224e-004	-8.015304e-004	-1.327106e-003	-2.137314e-003
3.319999999999973e+000	2.708866e-004	-4.724567e-004	-2.708856e-004	-8.056620e-004	-1.333398e-003	-2.146752e-003
3.329999999999973e+000	2.726527e-004	-4.751340e-004	-2.726517e-004	-8.097941e-004	-1.339688e-003	-2.156185e-003
3.339999999999973e+000	2.744215e-004	-4.778131e-004	-2.744206e-004	-8.139265e-004	-1.345977e-003	-2.165613e-003
3.349999999999973e+000	2.761932e-004	-4.804940e-004	-2.761922e-004	-8.180592e-004	-1.352264e-003	-2.175035e-003
3.359999999999972e+000	2.779676e-004	-4.831767e-004	-2.779666e-004	-8.221922e-004	-1.358548e-003	-2.184453e-003
3.369999999999972e+000	2.797447e-004	-4.858610e-004	-2.797437e-004	-8.263255e-004	-1.364831e-003	-2.193866e-003
3.379999999999972e+000	2.815246e-004	-4.885471e-004	-2.815236e-004	-8.304590e-004	-1.371112e-003	-2.203274e-003
3.389999999999972e+000	2.833071e-004	-4.912348e-004	-2.833062e-004	-8.345927e-004	-1.377390e-003	-2.212677e-003
3.399999999999972e+000	2.850923e-004	-4.939241e-004	-2.850914e-004	-8.387265e-004	-1.383667e-003	-2.222074e-003
3.409999999999971e+000	2.868802e-004	-4.966150e-004	-2.868792e-004	-8.428604e-004	-1.389941e-003	-2.231467e-003
3.419999999999971e+000	2.886706e-004	-4.993075e-004	-2.886697e-004	-8.469943e-004	-1.396213e-003	-2.240854e-003
3.429999999999971e+000	2.904637e-004	-5.020014e-004	-2.904627e-004	-8.511283e-004	-1.402483e-003	-2.250236e-003
3.439999999999971e+000	2.922593e-004	-5.046969e-004	-2.922584e-004	-8.552622e-004	-1.408751e-003	-2.259612e-003
3.449999999999970e+000	2.940575e-004	-5.073939e-004	-2.940565e-004	-8.593961e-004	-1.415016e-003	-2.268983e-003
3.459999999999970e+000	2.958582e-004	-5.100922e-004	-2.958572e-004	-8.635299e-004	-1.421279e-003	-2.278349e-003
3.469999999999970e+000	2.976614e-004	-5.127920e-004	-2.976604e-004	-8.676635e-004	-1.427539e-003	-2.287709e-003
3.479999999999970e+000	2.994670e-004	-5.154931e-004	-2.994661e-004	-8.717970e-004	-1.433797e-003	-2.297064e-003
3.489999999999970e+000	3.012751e-004	-5.181956e-004	-3.012742e-004	-8.759303e-004	-1.440053e-003	-2.306413e-003
3.499999999999969e+000	3.030857e-004	-5.208994e-004	-3.030847e-004	-8.800633e-004	-1.446306e-003	-2.315757e-003
3.509999999999969e+000	3.048987e-004	-5.236045e-004	-3.048977e-004	-8.841961e-004	-1.452556e-003	-2.325095e-003
3.519999999999969e+000	3.067140e-004	-5.263108e-004	-3.067130e-004	-8.883285e-004	-1.458804e-003	-2.334427e-003
3.529999999999969e+000	3.085317e-004	-5.290183e-004	-3.085307e-004	-8.924606e-004	-1.465049e-003	-2.343754e-003
3.539999999999969e+000	3.103517e-004	-5.317270e-004	-3.103508e-004	-8.965924e-004	-1.471292e-003	-2.353075e-003
3.549999999999968e+000	3.121741e-004	-5.344370e-004	-3.121731e-004	-9.007237e-004	-1.477532e-003	-2.362391e-003
3.559999999999968e+000	3.139987e-004	-5.371480e-004	-3.139978e-004	-9.048546e-004	-1.483769e-003	-2.371701e-003
3.569999999999968e+000	3.158257e-004	-5.398602e-004	-3.158247e-004	-9.089849e-004	-1.490003e-003	-2.381005e-003
3.579999999999968e+000	3.176548e-004	-5.425734e-004	-3.176539e-004	-9.131148e-004	-1.496234e-003	-2.390303e-003
3.589999999999967e+000	3.194862e-004	-5.452877e-004	-3.194853e-004	-9.172441e-004	-1.502463e-003	-2.399596e-003
3.599999999999967e+000	3.213198e-004	-5.480030e-004	-3.213189e-004	-9.213728e-004	-1.508689e-003	-2.408882e-003
3.609999999999967e+000	3.231556e-004	-5.507193e-004	-3.231547e-004	-9.255009e-004	-1.514911e-003	-2.418163e-003
3.619999999999967e+000	3.249936e-004	-5.534366e-004	-3.249926e-004	-9.296284e-004	-1.521131e-003	-2.427438e-003
3.629999999999967e+000	3.268337e-004	-5.561549e-004	-3.268328e-004	-9.337551e-004	-1.527348e-003	-2.436707e-003
3.639999999999966e+000	3.286759e-004	-5.588740e-004	-3.286750e-004	-9.378812e-004	-1.533562e-003	-2.445970e-003
3.649999999999966e+000	3.305202e-004	-5.615940e-004	-3.305193e-004	-9.420065e-004	-1.539772e-003	-2.455227e-003
3.659999999999966e+000	3.323666e-004	-5.643149e-004	-3.323657e-004	-9.461311e-004	-1.545980e-003	-2.464477e-003
3.669999999999966e+000	3.342151e-004	-5.670367e-004	-3.342142e-004	-9.502548e-004	-1.552185e-003	-2.473722e-003
3.679999999999966e+000	3.360656e-004	-5.697593e-004	-3.360646e-004	-9.543778e-004	-1.558386e-003	-2.482961e-003
3.689999999999965e+000	3.379181e-004	-5.724826e-004	-3.379172e-004	-9.584998e-004	-1.564584e-003	-2.492194e-003
3.699999999999965e+000	3.397726e-004	-5.752068e-004	-3.397717e-004	-9.626210e-004	-1.570779e-003	-2.501421e-003
3.709999999999965e+000	3.416291e-004	-5.779316e-004	-3.416281e-004	-9.667411e-004	-1.576971e-003	-2.510641e-003
3.719999999999965e+000	3.434875e-004	-5.806572e-004	-3.434866e-004	-9.708604e-004	-1.583160e-003	-2.519856e-003
3.729999999999965e+000	3.453479e-004	-5.833834e-004	-3.453469e-004	-9.749787e-004	-1.589345e-003	-2.529063e-003
3.739999999999964e+000	3.472101e-004	-5.861103e-004	-3.472092e-004	-9.790959e-004	-1.595527e-003	-2.538265e-003
3.749999999999964e+000	3.490743e-004	-5.888379e-004	-3.490734e-004	-9.832123e-004	-1.601706e-003	-2.547461e-003
3.759999999999964e+000	3.509403e-004	-5.915660e-004	-3.509394e-004	-9.873274e-004	-1.607881e-003	-2.556651e-003
3.769999999999964e+000	3.528082e-004	-5.942948e-004	-3.528073e-004	-9.914414e-004	-1.614053e-003	-2.565834e-003
3.779999999999963e+000	3.546780e-004	-5.970241e-004	-3.546771e-004	-9.955544e-004	-1.620221e-003	-2.575011e-003
3.789999999999963e+000	3.565495e-004	-5.997539e-004	-3.565486e-004	-9.996662e-004	-1.626386e-003	-2.584181e-003
3.799999999999963e+000	3.584228e-004	-6.024843e-004	-3.584219e-004	-1.003777e-003	-1.632547e-003	-2.593345e-003
3.809999999999963e+000	3.602979e-004	-6.052151e-004	-3.602970e-004	-1.007886e-003	-1.638705e-003	-2.602503e-003
3.819999999999963e+000	3.621748e-004	-6.079465e-004	-3.621739e-004	-1.011994e-003	-1.644859e-003	-2.611655e-003
3.829999999999962e+000	3.640534e-004	-6.106782e-004	-3.640525e-004	-1.016101e-003	-1.651010e-003	-2.620800e-003
3.839999999999962e+000	3.659337e-004	-6.134104e-004	-3.659328e-004	-1.020207e-003	-1.657157e-003	-2.629939e-003
3.849999999999962e+000	3.678157e-004	-6.161430e-004	-3.678148e-004	-1.024311e-003	-1.663301e-003	-2.639071e-003
3.859999999999962e+000	3.696994e-004	-6.188760e-004	-3.696985e-004	-1.028414e-003	-1.669441e-003	-2.648197e-003
3.869999999999962e+000	3.715848e-004	-6.216093e-004	-3.715839e-004	-1.032516e-003	-1.675577e-003	-2.657316e-003
3.879999999999961e+000	3.734717e-004	-6.243429e-004	-3.734708e-004	-1.036616e-003	-1.681709e-003	-2.666429e-003
3.889999999999961e+000	3.753603e-004	-6.270768e-004	-3.753594e-004	-1.040715e-003	-1.687838e-003	-2.675535e-003
3.899999999999961e+000	3.772505e-004	-6.298111e-004	-3.772496e-004	-1.044812e-003	-1.693963e-003	-2.684635e-003
3.909999999999961e+000	3.791423e-004	-6.325456e-004	-3.791414e-004	-1.048908e-003	-1.700085e-003	-2.693728e-003
3.919999999999960e+000	3.810357e-004	-6.352803e-004	-3.810348e-004	-1.053002e-003	-1.706202e-003	-2.702815e-003
3.929999999999960e+000	3.829306e-004	-6.380153e-004	-3.829297e-004	-1.057095e-003	-1.712316e-003	-2.711895e-003
3.939999999999960e+000	3.848270e-004	-6.407504e-004	-3.848261e-004	-1.061186e-003	-1.718426e-003	-2.720968e-003
3.949999999999960e+000	3.867249e-004	-6.434857e-004	-3.867241e-004	-1.065276e-003	-1.724532e-003	-2.730035e-003
3.959999999999960e+000	3.886244e-004	-6.462212e-004	-3.886235e-004	-1.069364e-003	-1.730634e-003	-2.739095e-003
3.969999999999959e+000	3.905253e-004	-6.489568e-004	-3.905244e-004	-1.073451e-003	-1.736732e-003	-2.748149e-003
3.979999999999959e+000	3.924277e-004	-6.516926e-004	-3.924268e-004	-1.077536e-003	-1.742826e-003	-2.757196e-003
3.989999999999959e+000	3.943315e-004	-6.544284e-004	-3.943306e-004	-1.081619e-003	-1.748916e-003	-2.766236e-003
3.999999999999959e+000	3.962367e-004	-6.571643e-004	-3.962358e-004	-1.085701e-003	-1.755003e-003	-2.775270e-003
4.009999999999959e+000	3.981433e-004	-6.599002e-004	-3.981424e-004	-1.089780e-003	-1.761085e-003	-2.784296e-003
4.019999999999959e+000	4.000513e-004	-6.626362e-004	-4.000505e-004	-1.093859e-003	-1.767164e-003	-2.793316e-003
4.029999999999959e+000	4.019607e-004	-6.653721e-004	-4.019598e-004	-1.097935e-003	-1.773238e-003	-2.802330e-003
4.039999999999958e+000	4.038714e-004	-6.681081e-004	-4.038706e-004	-1.102010e-003	-1.779308e-003	-2.811337e-003
4.049999999999958e+000	4.057835e-004	-6.708440e-004	-4.057826e-004	-1.106082e-003	-1.785374e-003	-2.820336e-003
4.059999999999958e+000	4.076968e-004	-6.735799e-004	-4.076960e-004	-1.110153e-003	-1.791436e-003	-2.829330e-003
4.069999999999958e+000	4.096115e-004	-6.763157e-004	-4.096107e-004	-1.114223e-003	-1.797494e-003	-2.838316e-003
4.079999999999957e+000	4.115275e-004	-6.790514e-004	-4.115266e-004	-1.118290e-003	-1.803548e-003	-2.847296e-003
4.089999999999957e+000	4.134447e-004	-6.817871e-004	-4.134439e-004	-1.122355e-003	-1.809598e-003	-2.856268e-003
4.099999999999957e+000	4.153632e-004	-6.845226e-004	-4.153624e-004	-1.126419e-003	-1.815644e-003	-2.865234e-003
4.109999999999957e+000	4.172829e-004	-6.872579e-004	-4.172820e-004	-1.130481e-003	-1.821685e-003	-2.874193e-003
4.119999999999957e+000	4.192038e-004	-6.899931e-004	-4.192030e-004	-1.134540e-003	-1.827722e-003	-2.883146e-003
4.129999999999956e+000	4.211260e-004	-6.927281e-004	-4.211251e-004	-1.138598e-003	-1.833755e-003	-2.892091e-003
4.139999999999956e+000	4.230493e-004	-6.954629e-004	-4.230484e-004	-1.142654e-003	-1.839784e-003	-2.901030e-003
4.149999999999956e+000	4.249737e-004	-6.981974e-004	-4.249729e-004	-1.146707e-003	-1.845808e-003	-2.909961e-003
4.159999999999956e+000	4.268994e-004	-7.009317e-004	-4.268985e-004	-1.150759e-003	-1.851828e-003	-2.918886e-003
4.169999999999956e+000	4.288261e-004	-7.036658e-004	-4.288253e-004	-1.154809e-003	-1.857844e-003	-2.927804e-003
4.179999999999955e+000	4.307540e-004	-7.063996e-004	-4.307532e-004	-1.158856e-003	-1.863855e-003	-2.936715e-003
4.189999999999955e+000	4.326830e-004	-7.091330e-004	-4.326821e-004	-1.162902e-003	-1.869863e-003	-2.945619e-003
4.199999999999955e+000	4.346130e-004	-7.118662e-004	-4.346122e-004	-1.166945e-003	-1.875865e-003	-2.954516e-003
4.209999999999955e+000	4.365442e-004	-7.145991e-004	-4.365433e-004	-1.170987e-003	-1.881864e-003	-2.963406e-003
4.219999999999955e+000	4.384764e-004	-7.173316e-004	-4.384755e-004	-1.175026e-003	-1.887858e-003	-2.972289e-003
4.229999999999954e+000	4.404096e-004	-7.200637e-004	-4.404088e-004	-1.179063e-003	-1.893848e-003	-2.981166e-003
4.239999999999954e+000	4.423439e-004	-7.227954e-004	-4.423430e-004	-1.183098e-003	-1.899833e-003	-2.990035e-003
4.249999999999954e+000	4.442791e-004	-7.255268e-004	-4.442783e-004	-1.187130e-003	-1.905814e-003	-2.998897e-003
4.259999999999954e+000	4.462154e-004	-7.282578e-004	-4.462146e-004	-1.191161e-003	-1.911790e-003	-3.007753e-003
4.269999999999953e+000	4.481526e-004	-7.309882e-004	-4.481518e-004	-1.195189e-003	-1.917762e-003	-3.016601e-003
4.279999999999953e+000	4.500908e-004	-7.337183e-004	-4.500900e-004	-1.199215e-003	-1.923730e-003	-3.025442e-003
