v2
4.700000000000003e-001	4.700000e-001	1.792387e-010	3.798117e-010	7.983775e-010	1.680602e-009	3.543523e-009
4.800000000000003e-001	4.800000e-001	2.270461e-010	4.838481e-010	1.019914e-009	2.150012e-009	4.536331e-009
4.900000000000003e-001	4.900000e-001	2.881504e-010	6.168893e-010	1.303295e-009	2.750524e-009	5.806151e-009
5.000000000000002e-001	5.000000e-001	3.661657e-010	7.868338e-010	1.665369e-009	3.517808e-009	7.428010e-009
5.100000000000002e-001	5.100000e-001	4.656232e-010	1.003586e-009	2.127258e-009	4.496523e-009	9.495613e-009
5.200000000000002e-001	5.200000e-001	5.921632e-010	1.279477e-009	2.715236e-009	5.742143e-009	1.212498e-008
5.300000000000003e-001	5.300000e-001	7.527431e-010	1.629713e-009	3.461688e-009	7.322889e-009	1.545823e-008
5.400000000000003e-001	5.400000e-001	9.558524e-010	2.072847e-009	4.406065e-009	9.321648e-009	1.966725e-008
5.500000000000003e-001	5.500000e-001	1.211715e-009	2.631205e-009	5.595771e-009	1.183768e-008	2.495678e-008
5.600000000000003e-001	5.600000e-001	1.532454e-009	3.331244e-009	7.086846e-009	1.498782e-008	3.156639e-008
5.700000000000003e-001	5.700000e-001	1.932199e-009	4.203751e-009	8.944318e-009	1.890698e-008	3.977091e-008
5.800000000000003e-001	5.800000e-001	2.427095e-009	5.283840e-009	1.124207e-008	2.374752e-008	4.987874e-008
5.900000000000003e-001	5.900000e-001	3.035205e-009	6.610696e-009	1.406218e-008	2.967754e-008	6.222796e-008
6.000000000000003e-001	6.000000e-001	3.776294e-009	8.227044e-009	1.749361e-008	3.687793e-008	7.718027e-008
6.100000000000003e-001	6.100000e-001	4.671507e-009	1.017838e-008	2.163046e-008	4.553855e-008	9.511344e-008
6.200000000000003e-001	6.200000e-001	5.742967e-009	1.251204e-008	2.656984e-008	5.585381e-008	1.164128e-007
6.300000000000003e-001	6.300000e-001	7.013337e-009	1.527613e-008	3.240964e-008	6.801824e-008	1.414628e-007
6.400000000000004e-001	6.400000e-001	8.505376e-009	1.851859e-008	3.924639e-008	8.222241e-008	1.706396e-007
6.500000000000004e-001	6.500000e-001	1.024155e-008	2.228618e-008	4.717343e-008	9.864960e-008	2.043043e-007
6.600000000000004e-001	6.600000e-001	1.224367e-008	2.662382e-008	5.627944e-008	1.174733e-007	2.427990e-007
6.700000000000004e-001	6.700000e-001	1.453265e-008	3.157396e-008	6.664754e-008	1.388555e-007	2.864427e-007
6.800000000000004e-001	6.800000e-001	1.712831e-008	3.717625e-008	7.835464e-008	1.629462e-007	3.355304e-007
6.900000000000004e-001	6.900000e-001	2.004923e-008	4.346730e-008	9.147131e-008	1.898824e-007	3.903321e-007
7.000000000000004e-001	7.000000e-001	2.331269e-008	5.048063e-008	1.060618e-007	2.197894e-007	4.510931e-007
7.100000000000004e-001	7.100000e-001	2.693468e-008	5.824676e-008	1.221843e-007	2.527803e-007	5.180351e-007
7.200000000000004e-001	7.200000e-001	3.092989e-008	6.679328e-008	1.398913e-007	2.889573e-007	5.913573e-007
7.300000000000004e-001	7.300000e-001	3.531173e-008	7.614507e-008	1.592301e-007	3.284123e-007	6.712382e-007
7.400000000000004e-001	7.400000e-001	4.009244e-008	8.632453e-008	1.802431e-007	3.712278e-007	7.578367e-007
7.500000000000004e-001	7.500000e-001	4.528313e-008	9.735172e-008	2.029684e-007	4.174776e-007	8.512941e-007
7.600000000000005e-001	7.600000e-001	5.089389e-008	1.092447e-007	2.274401e-007	4.672275e-007	9.517358e-007
7.700000000000005e-001	7.700000e-001	5.693381e-008	1.220195e-007	2.536889e-007	5.205364e-007	1.059272e-006
7.800000000000005e-001	7.800000e-001	6.341111e-008	1.356907e-007	2.817420e-007	5.774565e-007	1.174001e-006
7.900000000000005e-001	7.900000e-001	7.033322e-008	1.502712e-007	3.116240e-007	6.380345e-007	1.296006e-006
8.000000000000005e-001	8.000000e-001	7.770683e-008	1.657727e-007	3.433568e-007	7.023115e-007	1.425364e-006
8.100000000000005e-001	8.100000e-001	8.553795e-008	1.822055e-007	3.769599e-007	7.703238e-007	1.562137e-006
8.200000000000005e-001	8.200000e-001	9.383201e-008	1.995791e-007	4.124507e-007	8.421035e-007	1.706381e-006
8.300000000000005e-001	8.300000e-001	1.025939e-007	2.179017e-007	4.498447e-007	9.176787e-007	1.858145e-006
8.400000000000005e-001	8.400000e-001	1.118279e-007	2.371808e-007	4.891559e-007	9.970742e-007	2.017468e-006
8.500000000000005e-001	8.500000e-001	1.215382e-007	2.574233e-007	5.303962e-007	1.080311e-006	2.184383e-006
8.600000000000005e-001	8.600000e-001	1.317281e-007	2.786349e-007	5.735766e-007	1.167408e-006	2.358918e-006
8.700000000000006e-001	8.700000e-001	1.424008e-007	3.008211e-007	6.187064e-007	1.258380e-006	2.541094e-006
8.800000000000006e-001	8.800000e-001	1.535594e-007	3.239867e-007	6.657941e-007	1.353241e-006	2.730930e-006
8.900000000000006e-001	8.900000e-001	1.652062e-007	3.481358e-007	7.148466e-007	1.452002e-006	2.928436e-006
9.000000000000006e-001	9.000000e-001	1.773436e-007	3.732723e-007	7.658705e-007	1.554671e-006	3.133621e-006
9.100000000000006e-001	9.100000e-001	1.899736e-007	3.993993e-007	8.188708e-007	1.661257e-006	3.346489e-006
9.200000000000006e-001	9.200000e-001	2.030981e-007	4.265197e-007	8.738521e-007	1.771764e-006	3.567042e-006
9.300000000000006e-001	9.300000e-001	2.167187e-007	4.546361e-007	9.308181e-007	1.886197e-006	3.795277e-006
9.400000000000006e-001	9.400000e-001	2.308368e-007	4.837507e-007	9.897719e-007	2.004557e-006	4.031188e-006
9.500000000000006e-001	9.500000e-001	2.454537e-007	5.138652e-007	1.050716e-006	2.126846e-006	4.274768e-006
9.600000000000006e-001	9.600000e-001	2.605707e-007	5.449812e-007	1.113651e-006	2.253063e-006	4.526007e-006
9.700000000000006e-001	9.700000e-001	2.761884e-007	5.771001e-007	1.178580e-006	2.383209e-006	4.784893e-006
9.800000000000007e-001	9.800000e-001	2.923080e-007	6.102228e-007	1.245503e-006	2.517279e-006	5.051410e-006
9.900000000000007e-001	9.900000e-001	3.089301e-007	6.443502e-007	1.314420e-006	2.655271e-006	5.325542e-006
1.000000000000001e+000	1.000000e+000	3.260554e-007	6.794829e-007	1.385331e-006	2.797181e-006	5.607272e-006
1.010000000000001e+000	1.010000e+000	3.436843e-007	7.156212e-007	1.458234e-006	2.943004e-006	5.896580e-006
1.020000000000001e+000	1.020000e+000	3.618172e-007	7.527655e-007	1.533131e-006	3.092735e-006	6.193446e-006
1.030000000000001e+000	1.030000e+000	3.804547e-007	7.909157e-007	1.610018e-006	3.246366e-006	6.497846e-006
1.040000000000001e+000	1.040000e+000	3.995968e-007	8.300718e-007	1.688895e-006	3.403891e-006	6.809758e-006
1.050000000000001e+000	1.050000e+000	4.192438e-007	8.702334e-007	1.769760e-006	3.565302e-006	7.129159e-006
1.060000000000001e+000	1.060000e+000	4.393959e-007	9.114003e-007	1.852609e-006	3.730592e-006	7.456022e-006
1.070000000000001e+000	1.070000e+000	4.600530e-007	9.535719e-007	1.937442e-006	3.899750e-006	7.790322e-006
1.080000000000001e+000	1.080000e+000	4.812152e-007	9.967475e-007	2.024255e-006	4.072770e-006	8.132032e-006
1.090000000000001e+000	1.090000e+000	5.028825e-007	1.040926e-006	2.113045e-006	4.249639e-006	8.481125e-006
1.100000000000001e+000	1.100000e+000	5.250547e-007	1.086108e-006	2.203809e-006	4.430350e-006	8.837575e-006
1.110000000000001e+000	1.110000e+000	5.477316e-007	1.132291e-006	2.296544e-006	4.614891e-006	9.201351e-006
1.120000000000001e+000	1.120000e+000	5.709132e-007	1.179475e-006	2.391247e-006	4.803251e-006	9.572425e-006
1.130000000000001e+000	1.130000e+000	5.945990e-007	1.227657e-006	2.487913e-006	4.995420e-006	9.950770e-006
1.140000000000001e+000	1.140000e+000	6.187890e-007	1.276839e-006	2.586538e-006	5.191386e-006	1.033635e-005
1.150000000000001e+000	1.150000e+000	6.434827e-007	1.327017e-006	2.687120e-006	5.391138e-006	1.072915e-005
